datetime,light,sound,motion,contour_average,image
05/02/18 13:56:00,261,393,True,0.35517241379310344,18-05-02-13-56-00.jpg
05/02/18 13:57:00,259,243,True,0.2508591065292096,18-05-02-13-57-00.jpg
05/02/18 13:58:00,267,441,True,0.2041522491349481,18-05-02-13-58-00.jpg
05/02/18 13:59:00,285,254,True,0.046263345195729534,18-05-02-13-59-00.jpg
05/02/18 14:00:00,273,183,True,0.2578397212543554,18-05-02-14-00-00.jpg
05/02/18 14:01:00,263,244,True,0.3460207612456747,18-05-02-14-01-00.jpg
05/02/18 14:02:00,286,255,True,0.1384083044982699,18-05-02-14-02-00.jpg
05/02/18 14:03:00,277,185,True,0.0636042402826855,18-05-02-14-03-00.jpg
05/02/18 14:04:00,262,208,True,0.0657439446366782,18-05-02-14-04-00.jpg
05/02/18 14:05:00,285,338,True,0.18556701030927836,18-05-02-14-05-00.jpg
05/02/18 14:06:00,281,250,True,0.09059233449477352,18-05-02-14-06-00.jpg
05/02/18 14:07:00,286,330,True,0.21724137931034482,18-05-02-14-07-00.jpg
05/02/18 14:08:00,259,426,True,0.3737024221453287,18-05-02-14-08-00.jpg
05/02/18 14:09:00,286,181,True,0.1387900355871886,18-05-02-14-09-00.jpg
05/02/18 14:10:00,284,232,True,0.14336917562724014,18-05-02-14-10-00.jpg
05/02/18 14:11:00,280,202,True,0.21071428571428572,18-05-02-14-11-00.jpg
05/02/18 14:12:00,274,474,True,0.6028368794326241,18-05-02-14-12-00.jpg
05/02/18 14:13:00,280,187,True,0.2534722222222222,18-05-02-14-13-00.jpg
05/02/18 14:14:00,277,247,True,0.21678321678321677,18-05-02-14-14-00.jpg
05/02/18 14:15:00,275,469,True,0.23793103448275862,18-05-02-14-15-00.jpg
05/02/18 14:16:00,271,344,True,0.47058823529411764,18-05-02-14-16-00.jpg
05/02/18 14:17:00,259,401,True,0.2465277777777778,18-05-02-14-17-00.jpg
05/02/18 14:18:00,286,235,True,0.14776632302405499,18-05-02-14-18-00.jpg
05/02/18 14:19:00,281,379,True,0.3539518900343643,18-05-02-14-19-00.jpg
05/02/18 14:20:00,263,206,True,0.2041522491349481,18-05-02-14-20-00.jpg
05/02/18 14:21:00,287,420,True,0.020618556701030927,18-05-02-14-21-00.jpg
05/02/18 14:22:00,281,312,True,0.16376306620209058,18-05-02-14-22-00.jpg
05/02/18 14:23:00,284,444,True,0.11578947368421053,18-05-02-14-23-00.jpg
05/02/18 14:24:00,265,328,True,0.39655172413793105,18-05-02-14-24-00.jpg
05/02/18 14:25:00,258,309,True,0.8986013986013986,18-05-02-14-25-00.jpg
05/02/18 14:26:00,267,318,False,0.0,18-05-02-14-26-00.jpg
05/02/18 14:27:00,275,317,False,0.0,18-05-02-14-27-00.jpg
05/02/18 14:28:00,269,210,False,0.0,18-05-02-14-28-00.jpg
05/02/18 14:29:00,286,223,False,0.0,18-05-02-14-29-00.jpg
05/02/18 14:30:00,270,530,False,0.0,18-05-02-14-30-00.jpg
05/02/18 14:31:00,285,209,False,0.0,18-05-02-14-31-00.jpg
05/02/18 14:32:00,263,333,False,0.0,18-05-02-14-32-00.jpg
05/02/18 14:33:00,276,231,False,0.0,18-05-02-14-33-00.jpg
05/02/18 14:34:00,265,180,False,0.0,18-05-02-14-34-00.jpg
05/02/18 14:35:00,261,213,False,0.0,18-05-02-14-35-00.jpg
05/02/18 14:36:00,259,514,False,0.0,18-05-02-14-36-00.jpg
05/02/18 14:37:00,274,198,True,0.07291666666666667,18-05-02-14-37-00.jpg
05/02/18 14:38:00,275,227,True,0.07241379310344828,18-05-02-14-38-00.jpg
05/02/18 14:39:00,278,362,False,0.0,18-05-02-14-39-00.jpg
05/02/18 14:40:00,263,219,False,0.0,18-05-02-14-40-00.jpg
05/02/18 14:41:00,274,238,True,0.42907801418439717,18-05-02-14-41-00.jpg
05/02/18 14:42:00,261,475,True,0.01048951048951049,18-05-02-14-42-00.jpg
05/02/18 14:43:00,281,235,True,0.17482517482517482,18-05-02-14-43-00.jpg
05/02/18 14:44:00,284,205,False,0.0,18-05-02-14-44-00.jpg
05/02/18 14:45:00,278,222,True,0.03832752613240418,18-05-02-14-45-00.jpg
05/02/18 14:46:00,280,184,False,0.0,18-05-02-14-46-00.jpg
05/02/18 14:47:00,268,220,True,0.12280701754385964,18-05-02-14-47-00.jpg
05/02/18 14:48:00,273,181,True,0.1254355400696864,18-05-02-14-48-00.jpg
05/02/18 14:49:00,271,247,True,0.18309859154929578,18-05-02-14-49-00.jpg
05/02/18 14:50:00,269,314,True,0.05862068965517241,18-05-02-14-50-00.jpg
05/02/18 14:51:00,267,236,True,0.08710801393728224,18-05-02-14-51-00.jpg
05/02/18 14:52:00,260,179,False,0.0,18-05-02-14-52-00.jpg
05/02/18 14:53:00,272,244,True,0.1936619718309859,18-05-02-14-53-00.jpg
05/02/18 14:54:00,286,219,True,0.6724738675958188,18-05-02-14-54-00.jpg
05/02/18 14:55:00,279,446,True,0.0034482758620689655,18-05-02-14-55-00.jpg
