datetime,light,sound,motion,contour_average,image
05/05/18 14:27:00,267,289,False,0.0,18-05-05-14-27-00.jpg
05/05/18 14:28:00,260,360,False,0.0,18-05-05-14-28-00.jpg
05/05/18 14:29:00,260,426,False,0.0,18-05-05-14-29-00.jpg
05/05/18 14:30:00,274,356,False,0.0,18-05-05-14-30-00.jpg
05/05/18 14:31:00,282,187,False,0.0,18-05-05-14-31-00.jpg
05/05/18 14:32:00,272,182,False,0.0,18-05-05-14-32-00.jpg
05/05/18 14:33:00,282,212,False,0.0,18-05-05-14-33-00.jpg
05/05/18 14:34:00,283,184,False,0.0,18-05-05-14-34-00.jpg
05/05/18 14:35:00,271,205,False,0.0,18-05-05-14-35-00.jpg
05/05/18 14:36:00,265,444,False,0.0,18-05-05-14-36-00.jpg
05/05/18 14:37:00,259,183,False,0.0,18-05-05-14-37-00.jpg
05/05/18 14:38:00,264,501,False,0.0,18-05-05-14-38-00.jpg
05/05/18 14:39:00,266,182,False,0.0,18-05-05-14-39-00.jpg
05/05/18 14:40:00,268,218,False,0.0,18-05-05-14-40-00.jpg
05/05/18 14:41:00,271,422,False,0.0,18-05-05-14-41-00.jpg
05/05/18 14:42:00,287,215,False,0.0,18-05-05-14-42-00.jpg
05/05/18 14:43:00,287,185,False,0.0,18-05-05-14-43-00.jpg
05/05/18 14:44:00,283,221,False,0.0,18-05-05-14-44-00.jpg
05/05/18 14:45:00,287,209,False,0.0,18-05-05-14-45-00.jpg
05/05/18 14:46:00,283,326,False,0.0,18-05-05-14-46-00.jpg
05/05/18 14:47:00,263,186,False,0.0,18-05-05-14-47-00.jpg
05/05/18 14:48:00,280,403,False,0.0,18-05-05-14-48-00.jpg
05/05/18 14:49:00,279,210,False,0.0,18-05-05-14-49-00.jpg
05/05/18 14:50:00,261,232,False,0.0,18-05-05-14-50-00.jpg
05/05/18 14:51:00,287,223,False,0.0,18-05-05-14-51-00.jpg
05/05/18 14:52:00,267,236,False,0.0,18-05-05-14-52-00.jpg
05/05/18 14:53:00,255,319,False,0.0,18-05-05-14-53-00.jpg
05/05/18 14:54:00,281,450,False,0.0,18-05-05-14-54-00.jpg
05/05/18 14:55:00,284,249,False,0.0,18-05-05-14-55-00.jpg
05/05/18 14:56:00,277,304,False,0.0,18-05-05-14-56-00.jpg
05/05/18 14:57:00,260,183,False,0.0,18-05-05-14-57-00.jpg
05/05/18 14:58:00,282,187,False,0.0,18-05-05-14-58-00.jpg
05/05/18 14:59:00,283,217,False,0.0,18-05-05-14-59-00.jpg
05/05/18 15:00:00,261,184,False,0.0,18-05-05-15-00-00.jpg
05/05/18 15:01:00,283,189,False,0.0,18-05-05-15-01-00.jpg
05/05/18 15:02:00,259,235,False,0.0,18-05-05-15-02-00.jpg
05/05/18 15:03:00,257,273,False,0.0,18-05-05-15-03-00.jpg
05/05/18 15:04:00,258,252,False,0.0,18-05-05-15-04-00.jpg
05/05/18 15:05:00,255,183,False,0.0,18-05-05-15-05-00.jpg
05/05/18 15:06:00,269,184,False,0.0,18-05-05-15-06-00.jpg
05/05/18 15:07:00,281,294,False,0.0,18-05-05-15-07-00.jpg
05/05/18 15:08:00,280,314,False,0.0,18-05-05-15-08-00.jpg
05/05/18 15:09:00,281,226,False,0.0,18-05-05-15-09-00.jpg
05/05/18 15:10:00,259,183,False,0.0,18-05-05-15-10-00.jpg
05/05/18 15:11:00,261,182,False,0.0,18-05-05-15-11-00.jpg
05/05/18 15:12:00,276,186,False,0.0,18-05-05-15-12-00.jpg
05/05/18 15:13:00,277,226,False,0.0,18-05-05-15-13-00.jpg
05/05/18 15:14:00,262,182,False,0.0,18-05-05-15-14-00.jpg
05/05/18 15:15:00,272,341,False,0.0,18-05-05-15-15-00.jpg
05/05/18 15:16:00,255,528,False,0.0,18-05-05-15-16-00.jpg
05/05/18 15:17:00,252,184,False,0.0,18-05-05-15-17-00.jpg
05/05/18 15:18:00,263,183,False,0.0,18-05-05-15-18-00.jpg
05/05/18 15:19:00,257,339,False,0.0,18-05-05-15-19-00.jpg
05/05/18 15:20:00,265,182,False,0.0,18-05-05-15-20-00.jpg
05/05/18 15:21:00,277,494,False,0.0,18-05-05-15-21-00.jpg
05/05/18 15:22:00,254,230,False,0.0,18-05-05-15-22-00.jpg
05/05/18 15:23:00,255,307,False,0.0,18-05-05-15-23-00.jpg
05/05/18 15:24:00,255,183,False,0.0,18-05-05-15-24-00.jpg
05/05/18 15:25:00,274,502,False,0.0,18-05-05-15-25-00.jpg
05/05/18 15:26:00,278,252,False,0.0,18-05-05-15-26-00.jpg
05/05/18 15:27:00,270,182,False,0.0,18-05-05-15-27-00.jpg
05/05/18 15:28:00,255,184,False,0.0,18-05-05-15-28-00.jpg
05/05/18 15:29:00,275,231,False,0.0,18-05-05-15-29-00.jpg
05/05/18 15:30:00,278,203,False,0.0,18-05-05-15-30-00.jpg
05/05/18 15:31:00,255,255,False,0.0,18-05-05-15-31-00.jpg
05/05/18 15:32:00,261,341,False,0.0,18-05-05-15-32-00.jpg
05/05/18 15:33:00,277,325,False,0.0,18-05-05-15-33-00.jpg
05/05/18 15:34:00,268,482,False,0.0,18-05-05-15-34-00.jpg
05/05/18 15:35:00,260,240,False,0.0,18-05-05-15-35-00.jpg
05/05/18 15:36:00,278,526,False,0.0,18-05-05-15-36-00.jpg
05/05/18 15:37:00,269,313,False,0.0,18-05-05-15-37-00.jpg
05/05/18 15:38:00,253,246,False,0.0,18-05-05-15-38-00.jpg
05/05/18 15:39:00,251,183,False,0.0,18-05-05-15-39-00.jpg
05/05/18 15:40:00,260,300,False,0.0,18-05-05-15-40-00.jpg
05/05/18 15:41:00,259,253,False,0.0,18-05-05-15-41-00.jpg
05/05/18 15:42:00,276,448,False,0.0,18-05-05-15-42-00.jpg
05/05/18 15:43:00,249,240,False,0.0,18-05-05-15-43-00.jpg
05/05/18 15:44:00,254,499,False,0.0,18-05-05-15-44-00.jpg
05/05/18 15:45:00,264,454,False,0.0,18-05-05-15-45-00.jpg
05/05/18 15:46:00,267,250,False,0.0,18-05-05-15-46-00.jpg
05/05/18 15:47:00,248,236,False,0.0,18-05-05-15-47-00.jpg
05/05/18 15:48:00,253,185,False,0.0,18-05-05-15-48-00.jpg
05/05/18 15:49:00,250,556,False,0.0,18-05-05-15-49-00.jpg
05/05/18 15:50:00,263,240,False,0.0,18-05-05-15-50-00.jpg
05/05/18 15:51:00,264,182,False,0.0,18-05-05-15-51-00.jpg
05/05/18 15:52:00,258,181,False,0.0,18-05-05-15-52-00.jpg
05/05/18 15:53:00,271,425,False,0.0,18-05-05-15-53-00.jpg
05/05/18 15:54:00,248,373,False,0.0,18-05-05-15-54-00.jpg
05/05/18 15:55:00,265,438,False,0.0,18-05-05-15-55-00.jpg
05/05/18 15:56:00,258,440,False,0.0,18-05-05-15-56-00.jpg
05/05/18 15:57:00,261,386,False,0.0,18-05-05-15-57-00.jpg
05/05/18 15:58:00,275,208,False,0.0,18-05-05-15-58-00.jpg
05/05/18 15:59:00,254,396,False,0.0,18-05-05-15-59-00.jpg
05/05/18 16:00:00,276,224,False,0.0,18-05-05-16-00-00.jpg
05/05/18 16:01:00,263,241,False,0.0,18-05-05-16-01-00.jpg
05/05/18 16:02:00,272,182,False,0.0,18-05-05-16-02-00.jpg
05/05/18 16:03:00,261,383,False,0.0,18-05-05-16-03-00.jpg
05/05/18 16:04:00,247,263,False,0.0,18-05-05-16-04-00.jpg
05/05/18 16:05:00,253,229,False,0.0,18-05-05-16-05-00.jpg
05/05/18 16:06:00,277,268,False,0.0,18-05-05-16-06-00.jpg
05/05/18 16:07:00,252,226,False,0.0,18-05-05-16-07-00.jpg
05/05/18 16:08:00,250,248,False,0.0,18-05-05-16-08-00.jpg
05/05/18 16:09:00,267,227,False,0.0,18-05-05-16-09-00.jpg
05/05/18 16:10:00,251,198,False,0.0,18-05-05-16-10-00.jpg
05/05/18 16:11:00,257,452,False,0.0,18-05-05-16-11-00.jpg
05/05/18 16:12:00,250,243,False,0.0,18-05-05-16-12-00.jpg
05/05/18 16:13:00,250,188,False,0.0,18-05-05-16-13-00.jpg
05/05/18 16:14:00,251,232,False,0.0,18-05-05-16-14-00.jpg
05/05/18 16:15:00,263,377,False,0.0,18-05-05-16-15-00.jpg
05/05/18 16:16:00,262,318,False,0.0,18-05-05-16-16-00.jpg
05/05/18 16:17:00,275,183,False,0.0,18-05-05-16-17-00.jpg
05/05/18 16:18:00,275,215,False,0.0,18-05-05-16-18-00.jpg
05/05/18 16:19:00,279,183,False,0.0,18-05-05-16-19-00.jpg
05/05/18 16:20:00,275,185,False,0.0,18-05-05-16-20-00.jpg
05/05/18 16:21:00,258,424,False,0.0,18-05-05-16-21-00.jpg
05/05/18 16:22:00,255,294,False,0.0,18-05-05-16-22-00.jpg
05/05/18 16:23:00,277,183,False,0.0,18-05-05-16-23-00.jpg
05/05/18 16:24:00,251,326,False,0.0,18-05-05-16-24-00.jpg
05/05/18 16:25:00,259,185,False,0.0,18-05-05-16-25-00.jpg
05/05/18 16:26:00,250,405,False,0.0,18-05-05-16-26-00.jpg
05/05/18 16:27:00,276,237,False,0.0,18-05-05-16-27-00.jpg
05/05/18 16:28:00,251,244,False,0.0,18-05-05-16-28-00.jpg
05/05/18 16:29:00,263,230,False,0.0,18-05-05-16-29-00.jpg
05/05/18 16:30:00,252,208,False,0.0,18-05-05-16-30-00.jpg
05/05/18 16:31:00,247,400,False,0.0,18-05-05-16-31-00.jpg
05/05/18 16:32:00,249,405,False,0.0,18-05-05-16-32-00.jpg
05/05/18 16:33:00,258,183,False,0.0,18-05-05-16-33-00.jpg
05/05/18 16:34:00,275,324,False,0.0,18-05-05-16-34-00.jpg
05/05/18 16:35:00,259,182,False,0.0,18-05-05-16-35-00.jpg
05/05/18 16:36:00,271,183,False,0.0,18-05-05-16-36-00.jpg
05/05/18 16:37:00,261,209,False,0.0,18-05-05-16-37-00.jpg
05/05/18 16:38:00,248,183,False,0.0,18-05-05-16-38-00.jpg
05/05/18 16:39:00,255,328,False,0.0,18-05-05-16-39-00.jpg
05/05/18 16:40:00,249,182,False,0.0,18-05-05-16-40-00.jpg
05/05/18 16:41:00,275,386,False,0.0,18-05-05-16-41-00.jpg
05/05/18 16:42:00,272,204,False,0.0,18-05-05-16-42-00.jpg
05/05/18 16:43:00,249,182,False,0.0,18-05-05-16-43-00.jpg
05/05/18 16:44:00,248,247,False,0.0,18-05-05-16-44-00.jpg
05/05/18 16:45:00,249,199,False,0.0,18-05-05-16-45-00.jpg
05/05/18 16:46:00,255,442,False,0.0,18-05-05-16-46-00.jpg
05/05/18 16:47:00,276,225,False,0.0,18-05-05-16-47-00.jpg
05/05/18 16:48:00,274,395,False,0.0,18-05-05-16-48-00.jpg
05/05/18 16:49:00,275,182,False,0.0,18-05-05-16-49-00.jpg
05/05/18 16:50:00,254,200,False,0.0,18-05-05-16-50-00.jpg
05/05/18 16:51:00,259,182,False,0.0,18-05-05-16-51-00.jpg
05/05/18 16:52:00,253,384,False,0.0,18-05-05-16-52-00.jpg
05/05/18 16:53:00,255,225,False,0.0,18-05-05-16-53-00.jpg
05/05/18 16:54:00,251,220,False,0.0,18-05-05-16-54-00.jpg
05/05/18 16:55:00,272,451,False,0.0,18-05-05-16-55-00.jpg
05/05/18 16:56:00,278,431,False,0.0,18-05-05-16-56-00.jpg
05/05/18 16:57:00,277,282,False,0.0,18-05-05-16-57-00.jpg
05/05/18 16:58:00,254,248,False,0.0,18-05-05-16-58-00.jpg
05/05/18 16:59:00,269,182,False,0.0,18-05-05-16-59-00.jpg
05/05/18 17:00:00,275,183,False,0.0,18-05-05-17-00-00.jpg
05/05/18 17:01:00,255,182,False,0.0,18-05-05-17-01-00.jpg
05/05/18 17:02:00,253,429,False,0.0,18-05-05-17-02-00.jpg
05/05/18 17:03:00,272,184,False,0.0,18-05-05-17-03-00.jpg
05/05/18 17:04:00,274,243,False,0.0,18-05-05-17-04-00.jpg
05/05/18 17:05:00,255,183,False,0.0,18-05-05-17-05-00.jpg
05/05/18 17:06:00,276,182,False,0.0,18-05-05-17-06-00.jpg
05/05/18 17:07:00,249,253,False,0.0,18-05-05-17-07-00.jpg
05/05/18 17:08:00,255,549,False,0.0,18-05-05-17-08-00.jpg
05/05/18 17:09:00,249,233,False,0.0,18-05-05-17-09-00.jpg
05/05/18 17:10:00,276,489,False,0.0,18-05-05-17-10-00.jpg
05/05/18 17:11:00,265,369,False,0.0,18-05-05-17-11-00.jpg
05/05/18 17:12:00,258,210,False,0.0,18-05-05-17-12-00.jpg
05/05/18 17:13:00,251,333,False,0.0,18-05-05-17-13-00.jpg
05/05/18 17:14:00,262,183,False,0.0,18-05-05-17-14-00.jpg
05/05/18 17:15:00,275,183,False,0.0,18-05-05-17-15-00.jpg
05/05/18 17:16:00,247,229,False,0.0,18-05-05-17-16-00.jpg
05/05/18 17:17:00,246,206,False,0.0,18-05-05-17-17-00.jpg
05/05/18 17:18:00,269,241,False,0.0,18-05-05-17-18-00.jpg
05/05/18 17:19:00,258,184,False,0.0,18-05-05-17-19-00.jpg
05/05/18 17:20:00,247,416,False,0.0,18-05-05-17-20-00.jpg
05/05/18 17:21:00,275,183,False,0.0,18-05-05-17-21-00.jpg
05/05/18 17:22:00,246,418,False,0.0,18-05-05-17-22-00.jpg
05/05/18 17:23:00,266,185,False,0.0,18-05-05-17-23-00.jpg
05/05/18 17:24:00,271,183,False,0.0,18-05-05-17-24-00.jpg
05/05/18 17:25:00,245,260,False,0.0,18-05-05-17-25-00.jpg
05/05/18 17:26:00,248,210,False,0.0,18-05-05-17-26-00.jpg
05/05/18 17:27:00,265,517,False,0.0,18-05-05-17-27-00.jpg
05/05/18 17:28:00,271,260,False,0.0,18-05-05-17-28-00.jpg
05/05/18 17:29:00,246,204,False,0.0,18-05-05-17-29-00.jpg
05/05/18 17:30:00,247,387,False,0.0,18-05-05-17-30-00.jpg
05/05/18 17:31:00,246,334,False,0.0,18-05-05-17-31-00.jpg
05/05/18 17:32:00,261,182,False,0.0,18-05-05-17-32-00.jpg
05/05/18 17:33:00,259,461,False,0.0,18-05-05-17-33-00.jpg
05/05/18 17:34:00,271,240,False,0.0,18-05-05-17-34-00.jpg
05/05/18 17:35:00,275,210,False,0.0,18-05-05-17-35-00.jpg
05/05/18 17:36:00,268,229,False,0.0,18-05-05-17-36-00.jpg
05/05/18 17:37:00,273,426,False,0.0,18-05-05-17-37-00.jpg
05/05/18 17:38:00,266,182,False,0.0,18-05-05-17-38-00.jpg
05/05/18 17:39:00,254,183,False,0.0,18-05-05-17-39-00.jpg
05/05/18 17:40:00,271,185,False,0.0,18-05-05-17-40-00.jpg
05/05/18 17:41:00,252,229,False,0.0,18-05-05-17-41-00.jpg
05/05/18 17:42:00,273,404,False,0.0,18-05-05-17-42-00.jpg
05/05/18 17:43:00,265,451,False,0.0,18-05-05-17-43-00.jpg
05/05/18 17:44:00,253,250,False,0.0,18-05-05-17-44-00.jpg
05/05/18 17:45:00,246,256,False,0.0,18-05-05-17-45-00.jpg
05/05/18 17:46:00,274,232,False,0.0,18-05-05-17-46-00.jpg
05/05/18 17:47:00,275,232,False,0.0,18-05-05-17-47-00.jpg
05/05/18 17:48:00,247,298,False,0.0,18-05-05-17-48-00.jpg
05/05/18 17:49:00,251,184,False,0.0,18-05-05-17-49-00.jpg
05/05/18 17:50:00,247,224,False,0.0,18-05-05-17-50-00.jpg
05/05/18 17:51:00,268,184,False,0.0,18-05-05-17-51-00.jpg
05/05/18 17:52:00,272,203,False,0.0,18-05-05-17-52-00.jpg
05/05/18 17:53:00,246,207,False,0.0,18-05-05-17-53-00.jpg
05/05/18 17:54:00,255,182,False,0.0,18-05-05-17-54-00.jpg
05/05/18 17:55:00,250,516,False,0.0,18-05-05-17-55-00.jpg
05/05/18 17:56:00,253,427,False,0.0,18-05-05-17-56-00.jpg
05/05/18 17:57:00,252,231,False,0.0,18-05-05-17-57-00.jpg
05/05/18 17:58:00,257,217,False,0.0,18-05-05-17-58-00.jpg
05/05/18 17:59:00,251,391,False,0.0,18-05-05-17-59-00.jpg
05/05/18 18:00:00,265,216,False,0.0,18-05-05-18-00-00.jpg
05/05/18 18:01:00,255,179,False,0.0,18-05-05-18-01-00.jpg
05/05/18 18:02:00,248,429,False,0.0,18-05-05-18-02-00.jpg
05/05/18 18:03:00,253,661,False,0.0,18-05-05-18-03-00.jpg
05/05/18 18:04:00,271,336,False,0.0,18-05-05-18-04-00.jpg
05/05/18 18:05:00,247,415,False,0.0,18-05-05-18-05-00.jpg
05/05/18 18:06:00,251,484,False,0.0,18-05-05-18-06-00.jpg
05/05/18 18:07:00,246,341,False,0.0,18-05-05-18-07-00.jpg
05/05/18 18:08:00,245,230,False,0.0,18-05-05-18-08-00.jpg
05/05/18 18:09:00,273,281,False,0.0,18-05-05-18-09-00.jpg
05/05/18 18:10:00,271,241,False,0.0,18-05-05-18-10-00.jpg
05/05/18 18:11:00,251,244,False,0.0,18-05-05-18-11-00.jpg
05/05/18 18:12:00,245,230,False,0.0,18-05-05-18-12-00.jpg
05/05/18 18:13:00,272,223,False,0.0,18-05-05-18-13-00.jpg
05/05/18 18:14:00,255,232,False,0.0,18-05-05-18-14-00.jpg
05/05/18 18:15:00,263,183,False,0.0,18-05-05-18-15-00.jpg
05/05/18 18:16:00,268,247,False,0.0,18-05-05-18-16-00.jpg
05/05/18 18:17:00,258,374,False,0.0,18-05-05-18-17-00.jpg
05/05/18 18:18:00,248,369,False,0.0,18-05-05-18-18-00.jpg
05/05/18 18:19:00,268,186,False,0.0,18-05-05-18-19-00.jpg
05/05/18 18:20:00,252,183,False,0.0,18-05-05-18-20-00.jpg
05/05/18 18:21:00,248,404,False,0.0,18-05-05-18-21-00.jpg
05/05/18 18:22:00,270,265,False,0.0,18-05-05-18-22-00.jpg
05/05/18 18:23:00,265,186,False,0.0,18-05-05-18-23-00.jpg
05/05/18 18:24:00,269,301,False,0.0,18-05-05-18-24-00.jpg
05/05/18 18:25:00,273,537,False,0.0,18-05-05-18-25-00.jpg
05/05/18 18:26:00,246,503,False,0.0,18-05-05-18-26-00.jpg
05/05/18 18:27:00,271,184,False,0.0,18-05-05-18-27-00.jpg
05/05/18 18:28:00,251,476,False,0.0,18-05-05-18-28-00.jpg
05/05/18 18:29:00,244,185,False,0.0,18-05-05-18-29-00.jpg
05/05/18 18:30:00,255,182,False,0.0,18-05-05-18-30-00.jpg
05/05/18 18:31:00,270,185,False,0.0,18-05-05-18-31-00.jpg
05/05/18 18:32:00,261,218,False,0.0,18-05-05-18-32-00.jpg
05/05/18 18:33:00,271,301,False,0.0,18-05-05-18-33-00.jpg
05/05/18 18:34:00,246,224,False,0.0,18-05-05-18-34-00.jpg
05/05/18 18:35:00,247,188,False,0.0,18-05-05-18-35-00.jpg
05/05/18 18:36:00,253,318,False,0.0,18-05-05-18-36-00.jpg
05/05/18 18:37:00,244,493,False,0.0,18-05-05-18-37-00.jpg
05/05/18 18:38:00,271,368,False,0.0,18-05-05-18-38-00.jpg
05/05/18 18:39:00,268,225,False,0.0,18-05-05-18-39-00.jpg
05/05/18 18:40:00,268,584,False,0.0,18-05-05-18-40-00.jpg
05/05/18 18:41:00,254,181,False,0.0,18-05-05-18-41-00.jpg
05/05/18 18:42:00,254,244,False,0.0,18-05-05-18-42-00.jpg
05/05/18 18:43:00,245,227,False,0.0,18-05-05-18-43-00.jpg
05/05/18 18:44:00,269,219,False,0.0,18-05-05-18-44-00.jpg
05/05/18 18:45:00,258,291,False,0.0,18-05-05-18-45-00.jpg
05/05/18 18:46:00,266,349,False,0.0,18-05-05-18-46-00.jpg
05/05/18 18:47:00,259,421,False,0.0,18-05-05-18-47-00.jpg
05/05/18 18:48:00,265,282,False,0.0,18-05-05-18-48-00.jpg
05/05/18 18:49:00,269,416,False,0.0,18-05-05-18-49-00.jpg
05/05/18 18:50:00,271,185,False,0.0,18-05-05-18-50-00.jpg
05/05/18 18:51:00,246,331,False,0.0,18-05-05-18-51-00.jpg
05/05/18 18:52:00,246,262,False,0.0,18-05-05-18-52-00.jpg
05/05/18 18:53:00,253,576,False,0.0,18-05-05-18-53-00.jpg
05/05/18 18:54:00,250,372,False,0.0,18-05-05-18-54-00.jpg
05/05/18 18:55:00,245,640,False,0.0,18-05-05-18-55-00.jpg
05/05/18 18:56:00,247,425,False,0.0,18-05-05-18-56-00.jpg
05/05/18 18:57:00,267,310,False,0.0,18-05-05-18-57-00.jpg
05/05/18 18:58:00,260,297,False,0.0,18-05-05-18-58-00.jpg
05/05/18 18:59:00,245,183,False,0.0,18-05-05-18-59-00.jpg
05/05/18 19:00:00,255,218,False,0.0,18-05-05-19-00-00.jpg
05/05/18 19:01:00,253,254,False,0.0,18-05-05-19-01-00.jpg
05/05/18 19:02:00,255,249,False,0.0,18-05-05-19-02-00.jpg
05/05/18 19:03:00,265,636,False,0.0,18-05-05-19-03-00.jpg
05/05/18 19:04:00,258,219,False,0.0,18-05-05-19-04-00.jpg
05/05/18 19:05:00,251,283,False,0.0,18-05-05-19-05-00.jpg
05/05/18 19:06:00,243,269,False,0.0,18-05-05-19-06-00.jpg
05/05/18 19:07:00,260,465,False,0.0,18-05-05-19-07-00.jpg
05/05/18 19:08:00,251,237,False,0.0,18-05-05-19-08-00.jpg
05/05/18 19:09:00,268,387,False,0.0,18-05-05-19-09-00.jpg
05/05/18 19:10:00,247,184,False,0.0,18-05-05-19-10-00.jpg
05/05/18 19:11:00,263,227,False,0.0,18-05-05-19-11-00.jpg
05/05/18 19:12:00,265,182,False,0.0,18-05-05-19-12-00.jpg
05/05/18 19:13:00,253,239,False,0.0,18-05-05-19-13-00.jpg
05/05/18 19:14:00,267,184,False,0.0,18-05-05-19-14-00.jpg
05/05/18 19:15:00,243,273,False,0.0,18-05-05-19-15-00.jpg
05/05/18 19:16:00,242,503,False,0.0,18-05-05-19-16-00.jpg
05/05/18 19:17:00,239,214,False,0.0,18-05-05-19-17-00.jpg
05/05/18 19:18:00,242,216,False,0.0,18-05-05-19-18-00.jpg
05/05/18 19:19:00,255,198,False,0.0,18-05-05-19-19-00.jpg
05/05/18 19:20:00,264,346,False,0.0,18-05-05-19-20-00.jpg
05/05/18 19:21:00,249,181,False,0.0,18-05-05-19-21-00.jpg
05/05/18 19:22:00,248,516,False,0.0,18-05-05-19-22-00.jpg
05/05/18 19:23:00,240,238,False,0.0,18-05-05-19-23-00.jpg
05/05/18 19:24:00,261,181,False,0.0,18-05-05-19-24-00.jpg
05/05/18 19:25:00,240,195,False,0.0,18-05-05-19-25-00.jpg
05/05/18 19:26:00,243,183,False,0.0,18-05-05-19-26-00.jpg
05/05/18 19:27:00,251,226,False,0.0,18-05-05-19-27-00.jpg
05/05/18 19:28:00,259,546,False,0.0,18-05-05-19-28-00.jpg
05/05/18 19:29:00,265,413,False,0.0,18-05-05-19-29-00.jpg
05/05/18 19:30:00,255,184,False,0.0,18-05-05-19-30-00.jpg
05/05/18 19:31:00,267,365,False,0.0,18-05-05-19-31-00.jpg
05/05/18 19:32:00,255,228,False,0.0,18-05-05-19-32-00.jpg
05/05/18 19:33:00,239,255,False,0.0,18-05-05-19-33-00.jpg
05/05/18 19:34:00,267,181,False,0.0,18-05-05-19-34-00.jpg
05/05/18 19:35:00,255,205,False,0.0,18-05-05-19-35-00.jpg
05/05/18 19:36:00,260,439,False,0.0,18-05-05-19-36-00.jpg
05/05/18 19:37:00,247,181,False,0.0,18-05-05-19-37-00.jpg
05/05/18 19:38:00,268,181,False,0.0,18-05-05-19-38-00.jpg
05/05/18 19:39:00,243,274,False,0.0,18-05-05-19-39-00.jpg
05/05/18 19:40:00,259,564,False,0.0,18-05-05-19-40-00.jpg
05/05/18 19:41:00,241,467,False,0.0,18-05-05-19-41-00.jpg
05/05/18 19:42:00,265,181,False,0.0,18-05-05-19-42-00.jpg
05/05/18 19:43:00,258,225,False,0.0,18-05-05-19-43-00.jpg
05/05/18 19:44:00,239,231,False,0.0,18-05-05-19-44-00.jpg
05/05/18 19:45:00,263,211,False,0.0,18-05-05-19-45-00.jpg
05/05/18 19:46:00,263,290,False,0.0,18-05-05-19-46-00.jpg
05/05/18 19:47:00,242,227,False,0.0,18-05-05-19-47-00.jpg
05/05/18 19:48:00,260,246,False,0.0,18-05-05-19-48-00.jpg
05/05/18 19:49:00,244,316,False,0.0,18-05-05-19-49-00.jpg
05/05/18 19:50:00,267,379,False,0.0,18-05-05-19-50-00.jpg
05/05/18 19:51:00,255,489,False,0.0,18-05-05-19-51-00.jpg
05/05/18 19:52:00,240,485,False,0.0,18-05-05-19-52-00.jpg
05/05/18 19:53:00,247,329,False,0.0,18-05-05-19-53-00.jpg
05/05/18 19:54:00,260,235,False,0.0,18-05-05-19-54-00.jpg
05/05/18 19:55:00,245,185,False,0.0,18-05-05-19-55-00.jpg
05/05/18 19:56:00,249,182,False,0.0,18-05-05-19-56-00.jpg
05/05/18 19:57:00,257,183,False,0.0,18-05-05-19-57-00.jpg
05/05/18 19:58:00,247,239,False,0.0,18-05-05-19-58-00.jpg
05/05/18 19:59:00,265,208,False,0.0,18-05-05-19-59-00.jpg
05/05/18 20:00:00,240,186,False,0.0,18-05-05-20-00-00.jpg
05/05/18 20:01:00,260,374,False,0.0,18-05-05-20-01-00.jpg
05/05/18 20:02:00,253,206,False,0.0,18-05-05-20-02-00.jpg
